Energy     Target
8.8267E-05 1.0000E-06
7.8625E-05 1.0000E-06
2.3805E-04 1.0000E-06
1.2675E-04 1.0000E-06
1.0682E-04 1.0000E-06
6.8056E-05 1.0000E-06
4.3015E-05 1.0000E-06
2.2254E-05 1.0000E-06
9.2859E-06 1.0000E-06
2.2333E-05 1.0000E-06
1.0601E-05 1.0000E-06
1.0649E-05 1.0000E-06
7.0733E-06 1.0000E-06
8.4390E-06 1.0000E-06
1.4082E-05 1.0000E-06
1.3012E-05 1.0000E-06
1.0200E-05 1.0000E-06
8.2809E-06 1.0000E-06
6.1447E-06 1.0000E-06
3.3553E-06 1.0000E-06
1.4213E-05 1.0000E-06
1.7131E-06 1.0000E-06
3.0411E-06 1.0000E-06
2.9301E-06 1.0000E-06
4.0114E-07 1.0000E-06
3.2925E-06 1.0000E-06
6.9782E-07 1.0000E-06
0.0000E+00 1.0000E-06
