Energy     Target
2.4872E-05 1.0000E-06
2.4262E-05 1.0000E-06
5.9617E-06 1.0000E-06
3.2257E-05 1.0000E-06
2.3428E-05 1.0000E-06
3.4240E-05 1.0000E-06
7.8731E-05 1.0000E-06
4.8970E-05 1.0000E-06
3.9224E-05 1.0000E-06
2.0979E-05 1.0000E-06
1.7499E-05 1.0000E-06
1.6547E-05 1.0000E-06
2.2129E-05 1.0000E-06
2.8224E-05 1.0000E-06
1.9432E-05 1.0000E-06
2.4812E-05 1.0000E-06
9.6918E-06 1.0000E-06
7.4047E-06 1.0000E-06
7.0979E-06 1.0000E-06
4.9800E-06 1.0000E-06
5.3440E-06 1.0000E-06
2.1387E-06 1.0000E-06
3.4061E-06 1.0000E-06
1.7992E-06 1.0000E-06
1.6014E-06 1.0000E-06
1.6169E-06 1.0000E-06
1.4884E-06 1.0000E-06
2.4229E-07 1.0000E-06
0.0000E+00 1.0000E-06
