Energy     Target
7.7750E-04 6.6667E-07
1.3460E-03 6.6667E-07
9.3040E-04 6.6667E-07
1.9534E-03 6.6667E-07
8.0716E-04 6.6667E-07
6.6913E-04 6.6667E-07
2.2787E-04 6.6667E-07
1.4317E-04 6.6667E-07
3.7407E-04 6.6667E-07
3.2497E-04 6.6667E-07
2.4417E-04 6.6667E-07
2.2914E-04 6.6667E-07
1.4775E-04 6.6667E-07
1.9896E-04 6.6667E-07
1.8856E-04 6.6667E-07
1.8612E-04 6.6667E-07
1.4123E-04 6.6667E-07
1.7602E-04 6.6667E-07
8.5263E-05 6.6667E-07
1.0379E-04 6.6667E-07
1.2139E-04 6.6667E-07
1.0587E-04 6.6667E-07
1.1852E-04 6.6667E-07
1.1428E-04 6.6667E-07
9.3873E-05 6.6667E-07
7.9407E-05 6.6667E-07
8.8359E-05 6.6667E-07
8.4110E-05 6.6667E-07
7.7935E-05 6.6667E-07
7.2927E-05 6.6667E-07
8.4778E-05 6.6667E-07
8.0699E-05 6.6667E-07
6.1918E-05 6.6667E-07
5.7086E-05 6.6667E-07
6.9497E-05 6.6667E-07
7.1714E-05 6.6667E-07
6.5435E-05 6.6667E-07
5.1627E-05 6.6667E-07
6.6477E-05 6.6667E-07
6.7725E-05 6.6667E-07
5.9835E-05 6.6667E-07
5.2756E-05 6.6667E-07
6.3871E-05 6.6667E-07
6.0509E-05 6.6667E-07
5.9111E-05 6.6667E-07
5.4983E-05 6.6667E-07
4.7612E-05 6.6667E-07
4.4694E-05 6.6667E-07
6.1154E-05 6.6667E-07
4.4857E-05 6.6667E-07
4.4642E-05 6.6667E-07
4.6782E-05 6.6667E-07
4.0021E-05 6.6667E-07
2.6389E-05 6.6667E-07
7.1671E-05 6.6667E-07
2.7279E-05 6.6667E-07
3.2867E-05 6.6667E-07
3.9422E-05 6.6667E-07
4.6820E-05 6.6667E-07
3.8416E-05 6.6667E-07
3.0470E-05 6.6667E-07
3.8927E-05 6.6667E-07
3.7575E-05 6.6667E-07
3.8498E-05 6.6667E-07
3.1416E-05 6.6667E-07
3.8520E-05 6.6667E-07
2.7652E-05 6.6667E-07
3.1368E-05 6.6667E-07
3.4188E-05 6.6667E-07
2.4264E-05 6.6667E-07
3.7490E-05 6.6667E-07
3.5242E-05 6.6667E-07
2.7792E-05 6.6667E-07
3.6291E-05 6.6667E-07
2.9255E-05 6.6667E-07
2.7117E-05 6.6667E-07
3.5249E-05 6.6667E-07
2.6773E-05 6.6667E-07
3.5487E-05 6.6667E-07
3.9844E-05 6.6667E-07
3.0469E-05 6.6667E-07
2.5527E-05 6.6667E-07
5.0001E-05 6.6667E-07
2.5844E-05 6.6667E-07
3.3009E-05 6.6667E-07
3.8186E-05 6.6667E-07
2.9987E-05 6.6667E-07
4.1939E-05 6.6667E-07
5.0628E-05 6.6667E-07
3.3168E-05 6.6667E-07
3.6422E-05 6.6667E-07
3.7782E-05 6.6667E-07
4.9661E-05 6.6667E-07
5.9447E-05 6.6667E-07
4.3977E-05 6.6667E-07
5.5892E-05 6.6667E-07
9.6288E-05 6.6667E-07
5.6448E-05 6.6667E-07
5.1112E-05 6.6667E-07
8.3448E-05 6.6667E-07
3.7844E-05 6.6667E-07
7.3427E-05 6.6667E-07
6.8384E-05 6.6667E-07
1.4062E-04 6.6667E-07
6.0792E-06 6.6667E-07
1.7031E-04 6.6667E-07
6.8726E-05 6.6667E-07
1.0357E-04 6.6667E-07
8.5106E-05 6.6667E-07
1.3313E-04 6.6667E-07
9.7595E-05 6.6667E-07
7.3528E-05 6.6667E-07
8.0845E-05 6.6667E-07
9.8155E-05 6.6667E-07
6.3399E-05 6.6667E-07
6.7590E-05 6.6667E-07
6.9643E-05 6.6667E-07
4.8110E-05 6.6667E-07
5.2915E-05 6.6667E-07
6.5381E-05 6.6667E-07
4.8554E-05 6.6667E-07
5.0464E-05 6.6667E-07
5.3197E-05 6.6667E-07
4.5067E-05 6.6667E-07
3.1065E-05 6.6667E-07
5.5872E-05 6.6667E-07
2.6650E-05 6.6667E-07
3.2158E-05 6.6667E-07
2.9404E-05 6.6667E-07
4.6604E-05 6.6667E-07
3.0521E-05 6.6667E-07
2.6675E-05 6.6667E-07
3.8142E-05 6.6667E-07
4.7652E-05 6.6667E-07
3.0921E-05 6.6667E-07
3.3877E-05 6.6667E-07
2.9554E-05 6.6667E-07
3.2269E-05 6.6667E-07
4.3969E-05 6.6667E-07
2.7705E-05 6.6667E-07
2.6552E-05 6.6667E-07
4.4535E-05 6.6667E-07
2.9469E-05 6.6667E-07
4.1309E-05 6.6667E-07
4.2635E-05 6.6667E-07
4.1168E-05 6.6667E-07
3.9226E-05 6.6667E-07
4.3099E-05 6.6667E-07
4.7201E-05 6.6667E-07
4.5674E-05 6.6667E-07
4.2284E-05 6.6667E-07
4.9962E-05 6.6667E-07
5.8050E-05 6.6667E-07
4.7415E-05 6.6667E-07
4.2376E-05 6.6667E-07
5.3625E-05 6.6667E-07
5.7839E-05 6.6667E-07
6.3714E-05 6.6667E-07
6.4851E-05 6.6667E-07
6.0649E-05 6.6667E-07
5.4234E-05 6.6667E-07
4.9446E-05 6.6667E-07
5.6262E-05 6.6667E-07
5.2937E-05 6.6667E-07
5.0930E-05 6.6667E-07
5.0385E-05 6.6667E-07
4.4743E-05 6.6667E-07
4.1545E-05 6.6667E-07
2.1170E-05 6.6667E-07
4.5720E-05 6.6667E-07
3.0734E-05 6.6667E-07
3.8314E-05 6.6667E-07
4.1280E-05 6.6667E-07
4.3866E-05 6.6667E-07
3.1027E-05 6.6667E-07
3.3547E-05 6.6667E-07
2.9959E-05 6.6667E-07
3.1599E-05 6.6667E-07
3.8696E-05 6.6667E-07
2.2709E-05 6.6667E-07
2.6893E-05 6.6667E-07
3.2518E-05 6.6667E-07
2.2311E-05 6.6667E-07
1.7659E-05 6.6667E-07
3.3873E-05 6.6667E-07
1.7286E-05 6.6667E-07
1.8108E-05 6.6667E-07
2.5978E-05 6.6667E-07
1.6058E-05 6.6667E-07
2.2289E-05 6.6667E-07
2.1718E-05 6.6667E-07
2.0536E-05 6.6667E-07
1.7399E-05 6.6667E-07
2.1109E-05 6.6667E-07
2.1657E-05 6.6667E-07
1.8293E-05 6.6667E-07
2.1939E-05 6.6667E-07
1.5940E-05 6.6667E-07
1.7872E-05 6.6667E-07
2.5080E-05 6.6667E-07
1.6358E-05 6.6667E-07
1.5109E-05 6.6667E-07
2.9431E-05 6.6667E-07
1.4563E-05 6.6667E-07
1.3851E-05 6.6667E-07
2.3687E-05 6.6667E-07
1.4035E-05 6.6667E-07
2.4094E-05 6.6667E-07
1.9984E-05 6.6667E-07
1.5308E-05 6.6667E-07
1.7397E-05 6.6667E-07
1.5730E-05 6.6667E-07
2.3409E-05 6.6667E-07
2.1147E-05 6.6667E-07
2.0147E-05 6.6667E-07
1.7617E-05 6.6667E-07
2.1655E-05 6.6667E-07
2.0820E-05 6.6667E-07
1.9486E-05 6.6667E-07
2.5942E-05 6.6667E-07
2.0690E-05 6.6667E-07
1.9941E-05 6.6667E-07
2.4256E-05 6.6667E-07
1.6195E-05 6.6667E-07
2.3154E-05 6.6667E-07
2.4157E-05 6.6667E-07
2.5584E-05 6.6667E-07
1.6092E-05 6.6667E-07
2.5164E-05 6.6667E-07
1.1366E-05 6.6667E-07
2.3632E-05 6.6667E-07
1.8129E-05 6.6667E-07
1.6821E-05 6.6667E-07
2.7174E-05 6.6667E-07
2.4192E-05 6.6667E-07
2.1091E-05 6.6667E-07
1.7664E-05 6.6667E-07
2.0099E-05 6.6667E-07
2.6912E-05 6.6667E-07
2.1986E-05 6.6667E-07
2.0690E-05 6.6667E-07
1.9044E-05 6.6667E-07
2.1651E-05 6.6667E-07
1.9639E-05 6.6667E-07
1.7817E-05 6.6667E-07
1.8103E-05 6.6667E-07
2.4051E-05 6.6667E-07
2.0682E-05 6.6667E-07
1.9952E-05 6.6667E-07
2.1778E-05 6.6667E-07
2.1944E-05 6.6667E-07
1.8333E-05 6.6667E-07
1.9215E-05 6.6667E-07
2.0203E-05 6.6667E-07
2.2849E-05 6.6667E-07
1.8656E-05 6.6667E-07
1.8541E-05 6.6667E-07
1.9379E-05 6.6667E-07
2.2052E-05 6.6667E-07
1.7623E-05 6.6667E-07
1.6805E-05 6.6667E-07
1.7924E-05 6.6667E-07
2.3945E-05 6.6667E-07
1.7757E-05 6.6667E-07
1.7485E-05 6.6667E-07
2.3446E-05 6.6667E-07
1.8426E-05 6.6667E-07
1.8349E-05 6.6667E-07
2.0854E-05 6.6667E-07
1.7875E-05 6.6667E-07
2.5593E-05 6.6667E-07
1.9371E-05 6.6667E-07
1.9474E-05 6.6667E-07
1.8527E-05 6.6667E-07
1.8150E-05 6.6667E-07
2.1103E-05 6.6667E-07
2.1837E-05 6.6667E-07
1.7593E-05 6.6667E-07
2.1785E-05 6.6667E-07
2.0450E-05 6.6667E-07
1.8549E-05 6.6667E-07
1.8993E-05 6.6667E-07
1.9785E-05 6.6667E-07
1.9877E-05 6.6667E-07
1.8152E-05 6.6667E-07
1.7959E-05 6.6667E-07
1.7671E-05 6.6667E-07
1.9605E-05 6.6667E-07
1.5807E-05 6.6667E-07
2.1777E-05 6.6667E-07
7.7750E-04 6.6667E-07
1.3460E-03 6.6667E-07
9.3040E-04 6.6667E-07
1.9534E-03 6.6667E-07
8.0716E-04 6.6667E-07
6.6913E-04 6.6667E-07
2.2787E-04 6.6667E-07
1.4317E-04 6.6667E-07
3.7407E-04 6.6667E-07
3.2497E-04 6.6667E-07
2.4417E-04 6.6667E-07
2.2914E-04 6.6667E-07
1.4775E-04 6.6667E-07
1.9896E-04 6.6667E-07
1.8856E-04 6.6667E-07
1.8612E-04 6.6667E-07
1.4123E-04 6.6667E-07
1.7602E-04 6.6667E-07
8.5263E-05 6.6667E-07
1.0379E-04 6.6667E-07
1.2139E-04 6.6667E-07
1.0587E-04 6.6667E-07
1.1852E-04 6.6667E-07
1.1428E-04 6.6667E-07
9.3873E-05 6.6667E-07
7.9407E-05 6.6667E-07
8.8359E-05 6.6667E-07
8.4110E-05 6.6667E-07
