Energy     Target
4.3154E-03 6.6667E-07
2.0579E-02 6.6667E-07
1.9989E-03 6.6667E-07
1.8509E-03 6.6667E-07
1.0594E-03 6.6667E-07
6.8959E-04 6.6667E-07
2.6993E-04 6.6667E-07
3.1073E-04 6.6667E-07
2.2638E-04 6.6667E-07
2.1124E-04 6.6667E-07
1.1447E-04 6.6667E-07
1.6722E-04 6.6667E-07
1.0948E-04 6.6667E-07
1.3989E-04 6.6667E-07
1.1873E-04 6.6667E-07
8.6110E-05 6.6667E-07
1.9880E-04 6.6667E-07
1.0323E-04 6.6667E-07
1.2355E-04 6.6667E-07
9.2390E-05 6.6667E-07
8.4553E-05 6.6667E-07
3.7409E-05 6.6667E-07
1.4592E-04 6.6667E-07
3.8804E-05 6.6667E-07
5.6911E-05 6.6667E-07
6.6772E-05 6.6667E-07
4.9119E-05 6.6667E-07
4.3172E-05 6.6667E-07
2.3157E-05 6.6667E-07
2.4641E-05 6.6667E-07
4.2916E-05 6.6667E-07
3.6575E-05 6.6667E-07
3.7237E-05 6.6667E-07
3.1156E-05 6.6667E-07
2.8399E-05 6.6667E-07
1.9899E-05 6.6667E-07
1.1130E-05 6.6667E-07
1.4954E-05 6.6667E-07
2.1310E-05 6.6667E-07
2.0694E-05 6.6667E-07
1.2565E-05 6.6667E-07
9.9005E-06 6.6667E-07
1.1447E-05 6.6667E-07
1.5676E-05 6.6667E-07
1.6632E-05 6.6667E-07
1.7306E-05 6.6667E-07
9.9412E-06 6.6667E-07
1.7761E-05 6.6667E-07
9.6960E-06 6.6667E-07
1.4761E-05 6.6667E-07
1.1167E-05 6.6667E-07
9.2026E-06 6.6667E-07
1.2963E-05 6.6667E-07
1.0809E-05 6.6667E-07
1.1457E-05 6.6667E-07
7.9419E-06 6.6667E-07
9.5309E-06 6.6667E-07
1.2407E-05 6.6667E-07
1.3777E-05 6.6667E-07
9.9295E-06 6.6667E-07
9.4930E-06 6.6667E-07
8.4128E-06 6.6667E-07
1.1852E-05 6.6667E-07
1.0894E-05 6.6667E-07
7.6174E-06 6.6667E-07
9.5210E-06 6.6667E-07
9.1313E-06 6.6667E-07
1.0135E-05 6.6667E-07
1.0567E-05 6.6667E-07
1.2166E-05 6.6667E-07
1.0474E-05 6.6667E-07
9.5756E-06 6.6667E-07
5.1431E-06 6.6667E-07
1.2699E-05 6.6667E-07
8.1570E-06 6.6667E-07
1.6372E-05 6.6667E-07
1.2500E-05 6.6667E-07
1.2504E-05 6.6667E-07
1.7395E-05 6.6667E-07
1.6728E-05 6.6667E-07
1.2192E-05 6.6667E-07
1.3765E-05 6.6667E-07
1.4761E-05 6.6667E-07
2.1216E-05 6.6667E-07
2.5302E-05 6.6667E-07
1.5259E-05 6.6667E-07
1.8771E-05 6.6667E-07
2.5927E-05 6.6667E-07
1.7106E-05 6.6667E-07
2.2215E-05 6.6667E-07
2.0180E-05 6.6667E-07
1.7925E-05 6.6667E-07
1.4883E-05 6.6667E-07
2.1004E-05 6.6667E-07
1.7701E-05 6.6667E-07
1.2847E-05 6.6667E-07
1.4513E-05 6.6667E-07
1.3169E-05 6.6667E-07
1.9445E-05 6.6667E-07
1.6152E-05 6.6667E-07
1.4192E-05 6.6667E-07
1.1274E-05 6.6667E-07
1.5415E-05 6.6667E-07
1.3517E-05 6.6667E-07
1.1910E-05 6.6667E-07
9.8249E-06 6.6667E-07
7.0810E-06 6.6667E-07
1.1856E-05 6.6667E-07
1.5201E-05 6.6667E-07
9.1879E-06 6.6667E-07
9.6480E-06 6.6667E-07
1.3156E-05 6.6667E-07
6.7901E-06 6.6667E-07
6.1605E-06 6.6667E-07
8.0587E-06 6.6667E-07
6.7284E-06 6.6667E-07
7.6121E-06 6.6667E-07
8.9884E-06 6.6667E-07
7.8095E-06 6.6667E-07
5.5995E-06 6.6667E-07
6.3526E-06 6.6667E-07
3.1146E-06 6.6667E-07
5.8637E-06 6.6667E-07
2.5601E-06 6.6667E-07
4.0361E-06 6.6667E-07
6.8562E-06 6.6667E-07
9.4540E-07 6.6667E-07
8.6863E-06 6.6667E-07
2.5492E-06 6.6667E-07
3.7914E-06 6.6667E-07
2.9273E-06 6.6667E-07
6.6218E-06 6.6667E-07
5.1830E-06 6.6667E-07
3.6067E-06 6.6667E-07
3.6434E-06 6.6667E-07
3.5511E-06 6.6667E-07
3.1446E-06 6.6667E-07
3.8546E-06 6.6667E-07
5.1988E-06 6.6667E-07
6.6892E-07 6.6667E-07
4.3169E-06 6.6667E-07
5.1163E-06 6.6667E-07
1.9457E-06 6.6667E-07
3.6722E-06 6.6667E-07
3.2634E-06 6.6667E-07
3.2564E-06 6.6667E-07
2.0717E-06 6.6667E-07
3.7673E-06 6.6667E-07
2.7052E-06 6.6667E-07
1.0407E-06 6.6667E-07
3.0158E-06 6.6667E-07
2.9637E-06 6.6667E-07
2.0443E-06 6.6667E-07
1.3314E-06 6.6667E-07
2.7865E-06 6.6667E-07
1.1079E-07 6.6667E-07
2.4476E-06 6.6667E-07
2.3461E-06 6.6667E-07
1.9786E-06 6.6667E-07
1.3165E-06 6.6667E-07
1.8025E-06 6.6667E-07
8.4444E-07 6.6667E-07
1.3692E-06 6.6667E-07
1.1763E-06 6.6667E-07
8.6697E-07 6.6667E-07
1.9186E-06 6.6667E-07
2.5083E-06 6.6667E-07
2.3309E-07 6.6667E-07
2.0985E-06 6.6667E-07
1.0366E-06 6.6667E-07
1.3346E-06 6.6667E-07
1.2964E-06 6.6667E-07
1.2179E-06 6.6667E-07
1.0948E-06 6.6667E-07
1.4017E-06 6.6667E-07
1.2782E-06 6.6667E-07
2.3759E-07 6.6667E-07
1.9695E-06 6.6667E-07
1.0938E-06 6.6667E-07
3.9538E-07 6.6667E-07
1.2983E-06 6.6667E-07
1.4361E-06 6.6667E-07
1.9658E-07 6.6667E-07
