Energy     Target
4.4091E-03 6.6667E-07
2.1208E-02 6.6667E-07
2.0370E-03 6.6667E-07
1.8617E-03 6.6667E-07
9.9164E-04 6.6667E-07
5.7195E-04 6.6667E-07
2.0769E-04 6.6667E-07
2.2537E-04 6.6667E-07
1.8904E-04 6.6667E-07
1.5259E-04 6.6667E-07
1.1565E-04 6.6667E-07
1.5047E-04 6.6667E-07
1.4923E-04 6.6667E-07
7.6039E-05 6.6667E-07
2.2762E-04 6.6667E-07
7.4412E-05 6.6667E-07
1.2172E-04 6.6667E-07
1.5233E-04 6.6667E-07
1.5022E-04 6.6667E-07
1.0900E-04 6.6667E-07
1.2617E-04 6.6667E-07
1.0119E-04 6.6667E-07
1.6279E-04 6.6667E-07
3.1047E-05 6.6667E-07
1.4380E-04 6.6667E-07
4.3922E-05 6.6667E-07
7.4802E-05 6.6667E-07
5.2154E-05 6.6667E-07
4.9385E-05 6.6667E-07
2.1782E-05 6.6667E-07
3.5515E-05 6.6667E-07
2.8320E-05 6.6667E-07
3.2316E-05 6.6667E-07
4.3503E-05 6.6667E-07
2.2115E-05 6.6667E-07
2.7000E-05 6.6667E-07
1.7390E-05 6.6667E-07
1.2358E-05 6.6667E-07
2.0618E-05 6.6667E-07
2.0944E-05 6.6667E-07
2.4949E-05 6.6667E-07
1.3104E-05 6.6667E-07
1.3559E-05 6.6667E-07
2.0388E-05 6.6667E-07
2.5006E-05 6.6667E-07
2.3039E-05 6.6667E-07
1.2010E-05 6.6667E-07
1.1335E-05 6.6667E-07
1.4705E-05 6.6667E-07
1.5899E-05 6.6667E-07
1.4851E-05 6.6667E-07
1.3658E-05 6.6667E-07
1.5846E-05 6.6667E-07
1.1299E-05 6.6667E-07
1.2255E-05 6.6667E-07
7.9119E-06 6.6667E-07
7.6955E-06 6.6667E-07
1.1035E-05 6.6667E-07
1.0232E-05 6.6667E-07
7.8023E-06 6.6667E-07
7.1796E-06 6.6667E-07
6.6979E-06 6.6667E-07
7.5177E-06 6.6667E-07
7.8688E-06 6.6667E-07
9.8692E-06 6.6667E-07
5.2526E-06 6.6667E-07
7.2603E-06 6.6667E-07
6.9627E-06 6.6667E-07
5.0414E-06 6.6667E-07
7.0012E-06 6.6667E-07
7.0076E-06 6.6667E-07
4.2601E-06 6.6667E-07
7.7052E-06 6.6667E-07
8.2166E-06 6.6667E-07
9.9982E-06 6.6667E-07
8.9817E-06 6.6667E-07
5.2066E-06 6.6667E-07
5.2665E-06 6.6667E-07
5.8402E-06 6.6667E-07
7.0334E-06 6.6667E-07
6.0447E-06 6.6667E-07
6.4097E-06 6.6667E-07
5.8325E-06 6.6667E-07
7.2606E-06 6.6667E-07
6.5500E-06 6.6667E-07
6.5040E-06 6.6667E-07
7.0914E-06 6.6667E-07
6.4018E-06 6.6667E-07
7.1500E-06 6.6667E-07
6.2886E-06 6.6667E-07
7.1805E-06 6.6667E-07
4.3561E-06 6.6667E-07
7.0924E-06 6.6667E-07
2.5601E-06 6.6667E-07
4.3528E-06 6.6667E-07
8.8812E-06 6.6667E-07
6.2864E-06 6.6667E-07
6.1197E-06 6.6667E-07
4.7806E-06 6.6667E-07
6.5803E-06 6.6667E-07
9.9422E-06 6.6667E-07
7.0378E-06 6.6667E-07
5.8749E-06 6.6667E-07
5.6556E-06 6.6667E-07
6.0238E-06 6.6667E-07
9.8983E-06 6.6667E-07
6.0464E-06 6.6667E-07
5.8192E-06 6.6667E-07
8.0352E-06 6.6667E-07
6.4052E-06 6.6667E-07
7.5427E-06 6.6667E-07
6.6270E-06 6.6667E-07
5.8600E-06 6.6667E-07
7.5319E-06 6.6667E-07
4.6761E-06 6.6667E-07
8.7856E-06 6.6667E-07
5.1297E-06 6.6667E-07
5.2030E-06 6.6667E-07
8.3007E-06 6.6667E-07
8.7189E-06 6.6667E-07
7.1628E-06 6.6667E-07
7.1679E-06 6.6667E-07
6.7404E-06 6.6667E-07
7.4484E-06 6.6667E-07
7.7287E-06 6.6667E-07
6.6272E-06 6.6667E-07
5.2304E-06 6.6667E-07
1.0544E-05 6.6667E-07
4.7310E-06 6.6667E-07
6.2407E-06 6.6667E-07
7.5393E-06 6.6667E-07
6.0400E-06 6.6667E-07
7.5704E-06 6.6667E-07
8.1685E-06 6.6667E-07
6.3676E-06 6.6667E-07
5.7959E-06 6.6667E-07
6.0999E-06 6.6667E-07
5.7120E-06 6.6667E-07
5.4404E-06 6.6667E-07
5.2194E-06 6.6667E-07
5.1131E-06 6.6667E-07
5.1265E-06 6.6667E-07
6.7683E-06 6.6667E-07
2.9968E-06 6.6667E-07
4.2245E-06 6.6667E-07
8.3915E-06 6.6667E-07
7.0873E-06 6.6667E-07
5.6153E-06 6.6667E-07
3.5375E-06 6.6667E-07
5.3156E-06 6.6667E-07
6.7563E-06 6.6667E-07
5.3753E-06 6.6667E-07
4.4466E-06 6.6667E-07
2.5021E-06 6.6667E-07
5.6401E-06 6.6667E-07
4.5403E-06 6.6667E-07
4.8514E-06 6.6667E-07
3.7594E-06 6.6667E-07
5.0395E-06 6.6667E-07
4.7766E-06 6.6667E-07
4.8139E-06 6.6667E-07
4.6065E-06 6.6667E-07
4.4414E-06 6.6667E-07
4.2320E-06 6.6667E-07
3.7792E-06 6.6667E-07
3.1945E-06 6.6667E-07
4.1013E-06 6.6667E-07
3.2151E-06 6.6667E-07
2.8389E-06 6.6667E-07
2.5441E-06 6.6667E-07
3.4184E-06 6.6667E-07
2.9180E-06 6.6667E-07
3.2637E-06 6.6667E-07
2.3794E-06 6.6667E-07
2.7861E-06 6.6667E-07
2.4412E-06 6.6667E-07
2.7796E-06 6.6667E-07
2.6414E-06 6.6667E-07
1.9889E-06 6.6667E-07
2.7406E-06 6.6667E-07
8.7243E-07 6.6667E-07
2.2064E-06 6.6667E-07
1.6277E-06 6.6667E-07
2.7592E-06 6.6667E-07
1.9049E-06 6.6667E-07
1.9990E-06 6.6667E-07
2.0085E-06 6.6667E-07
1.1748E-06 6.6667E-07
9.7907E-07 6.6667E-07
3.0362E-06 6.6667E-07
2.2469E-06 6.6667E-07
2.0859E-06 6.6667E-07
2.0296E-06 6.6667E-07
1.6891E-06 6.6667E-07
