Energy     Target
3.0497E-04 6.6667E-07
1.1595E-04 6.6667E-07
3.9927E-04 6.6667E-07
5.8824E-04 6.6667E-07
6.0817E-04 6.6667E-07
9.0520E-04 6.6667E-07
4.0553E-04 6.6667E-07
2.8060E-04 6.6667E-07
2.2772E-04 6.6667E-07
2.8482E-04 6.6667E-07
3.9243E-04 6.6667E-07
3.0396E-04 6.6667E-07
3.3197E-04 6.6667E-07
4.9226E-04 6.6667E-07
2.5232E-04 6.6667E-07
2.8463E-04 6.6667E-07
2.5821E-04 6.6667E-07
2.2183E-04 6.6667E-07
2.7266E-04 6.6667E-07
1.9636E-04 6.6667E-07
1.4041E-04 6.6667E-07
1.3236E-04 6.6667E-07
1.8901E-04 6.6667E-07
1.9015E-04 6.6667E-07
1.9807E-04 6.6667E-07
1.4141E-04 6.6667E-07
1.4331E-04 6.6667E-07
1.6035E-04 6.6667E-07
1.8910E-04 6.6667E-07
1.1548E-04 6.6667E-07
1.2230E-04 6.6667E-07
1.2669E-04 6.6667E-07
1.6050E-04 6.6667E-07
1.2587E-04 6.6667E-07
1.2754E-04 6.6667E-07
1.4624E-04 6.6667E-07
1.7573E-04 6.6667E-07
1.3891E-04 6.6667E-07
1.1190E-04 6.6667E-07
1.3026E-04 6.6667E-07
1.2878E-04 6.6667E-07
1.2980E-04 6.6667E-07
1.0136E-04 6.6667E-07
1.2656E-04 6.6667E-07
1.0811E-04 6.6667E-07
8.3985E-05 6.6667E-07
9.6131E-05 6.6667E-07
9.4033E-05 6.6667E-07
1.0496E-04 6.6667E-07
8.6831E-05 6.6667E-07
8.1148E-05 6.6667E-07
6.6732E-05 6.6667E-07
6.8839E-05 6.6667E-07
8.1855E-05 6.6667E-07
7.2188E-05 6.6667E-07
8.4280E-05 6.6667E-07
9.3652E-05 6.6667E-07
6.8450E-05 6.6667E-07
6.5711E-05 6.6667E-07
8.5551E-05 6.6667E-07
7.4728E-05 6.6667E-07
5.9696E-05 6.6667E-07
9.9776E-05 6.6667E-07
4.9136E-05 6.6667E-07
5.3750E-05 6.6667E-07
7.9323E-05 6.6667E-07
5.4717E-05 6.6667E-07
4.5127E-05 6.6667E-07
7.5199E-05 6.6667E-07
3.7181E-05 6.6667E-07
4.7094E-05 6.6667E-07
3.8903E-05 6.6667E-07
6.2808E-05 6.6667E-07
4.2587E-05 6.6667E-07
4.1377E-05 6.6667E-07
4.9997E-05 6.6667E-07
6.4200E-05 6.6667E-07
5.9925E-05 6.6667E-07
5.1763E-05 6.6667E-07
5.5662E-05 6.6667E-07
5.5029E-05 6.6667E-07
5.1788E-05 6.6667E-07
4.8447E-05 6.6667E-07
6.8536E-05 6.6667E-07
5.1478E-05 6.6667E-07
5.1347E-05 6.6667E-07
4.3966E-05 6.6667E-07
4.1547E-05 6.6667E-07
3.1710E-05 6.6667E-07
5.6885E-05 6.6667E-07
2.9843E-05 6.6667E-07
3.7500E-05 6.6667E-07
2.9122E-05 6.6667E-07
4.6794E-05 6.6667E-07
2.7228E-05 6.6667E-07
2.6865E-05 6.6667E-07
3.2579E-05 6.6667E-07
3.9911E-05 6.6667E-07
2.9042E-05 6.6667E-07
3.2324E-05 6.6667E-07
2.6319E-05 6.6667E-07
2.7694E-05 6.6667E-07
3.4702E-05 6.6667E-07
1.7930E-05 6.6667E-07
1.9247E-05 6.6667E-07
3.2257E-05 6.6667E-07
1.7511E-05 6.6667E-07
1.3895E-05 6.6667E-07
3.1457E-05 6.6667E-07
1.2659E-05 6.6667E-07
1.4512E-05 6.6667E-07
2.8884E-05 6.6667E-07
1.3598E-05 6.6667E-07
1.4221E-05 6.6667E-07
2.1256E-05 6.6667E-07
1.3488E-05 6.6667E-07
1.7320E-05 6.6667E-07
1.7754E-05 6.6667E-07
1.5510E-05 6.6667E-07
1.0490E-05 6.6667E-07
1.5211E-05 6.6667E-07
1.2667E-05 6.6667E-07
1.5758E-05 6.6667E-07
1.6176E-05 6.6667E-07
1.1457E-05 6.6667E-07
1.5230E-05 6.6667E-07
1.1706E-05 6.6667E-07
9.3442E-06 6.6667E-07
1.3108E-05 6.6667E-07
8.9619E-06 6.6667E-07
1.0796E-05 6.6667E-07
9.4690E-06 6.6667E-07
8.4028E-06 6.6667E-07
1.0836E-05 6.6667E-07
1.1694E-05 6.6667E-07
7.8869E-06 6.6667E-07
7.2697E-06 6.6667E-07
7.1798E-06 6.6667E-07
6.1146E-06 6.6667E-07
6.6988E-06 6.6667E-07
5.6366E-06 6.6667E-07
5.3160E-06 6.6667E-07
6.4771E-06 6.6667E-07
6.0406E-06 6.6667E-07
2.7009E-06 6.6667E-07
5.9273E-06 6.6667E-07
1.4582E-06 6.6667E-07
7.3452E-06 6.6667E-07
5.0046E-06 6.6667E-07
3.6570E-06 6.6667E-07
5.3666E-06 6.6667E-07
5.5008E-06 6.6667E-07
3.1642E-06 6.6667E-07
4.8643E-06 6.6667E-07
3.1451E-06 6.6667E-07
3.7468E-06 6.6667E-07
4.3136E-06 6.6667E-07
3.2878E-06 6.6667E-07
4.1505E-06 6.6667E-07
4.4828E-06 6.6667E-07
2.2894E-06 6.6667E-07
2.7973E-06 6.6667E-07
3.6959E-06 6.6667E-07
2.5418E-06 6.6667E-07
3.7768E-06 6.6667E-07
3.1409E-06 6.6667E-07
2.9219E-06 6.6667E-07
2.5625E-06 6.6667E-07
2.5185E-06 6.6667E-07
1.8277E-06 6.6667E-07
2.6142E-06 6.6667E-07
3.1221E-06 6.6667E-07
1.7002E-06 6.6667E-07
2.9872E-06 6.6667E-07
2.4492E-06 6.6667E-07
1.8263E-06 6.6667E-07
2.2167E-06 6.6667E-07
2.2137E-06 6.6667E-07
1.6912E-06 6.6667E-07
2.2601E-06 6.6667E-07
2.2000E-06 6.6667E-07
9.8271E-07 6.6667E-07
2.4425E-06 6.6667E-07
1.2462E-06 6.6667E-07
9.6027E-07 6.6667E-07
2.4452E-06 6.6667E-07
1.7069E-06 6.6667E-07
1.2247E-06 6.6667E-07
2.0041E-06 6.6667E-07
1.1274E-06 6.6667E-07
9.9643E-07 6.6667E-07
1.7607E-06 6.6667E-07
7.3962E-07 6.6667E-07
1.9465E-06 6.6667E-07
1.8357E-06 6.6667E-07
7.6718E-07 6.6667E-07
1.8745E-06 6.6667E-07
2.1929E-06 6.6667E-07
3.2614E-07 6.6667E-07
1.6077E-06 6.6667E-07
1.9236E-06 6.6667E-07
7.2059E-07 6.6667E-07
1.6300E-06 6.6667E-07
6.3699E-07 6.6667E-07
1.0057E-06 6.6667E-07
1.7316E-06 6.6667E-07
8.6477E-07 6.6667E-07
1.4499E-06 6.6667E-07
5.3834E-07 6.6667E-07
1.2618E-06 6.6667E-07
1.2457E-06 6.6667E-07
6.4555E-07 6.6667E-07
1.1953E-06 6.6667E-07
6.7534E-07 6.6667E-07
1.1238E-06 6.6667E-07
7.6220E-07 6.6667E-07
9.9022E-07 6.6667E-07
5.0310E-07 6.6667E-07
9.5959E-07 6.6667E-07
6.9824E-07 6.6667E-07
7.3556E-07 6.6667E-07
5.2412E-07 6.6667E-07
