Energy     Target
4.1975E-03 6.6667E-07
2.0290E-02 6.6667E-07
2.1405E-03 6.6667E-07
2.0826E-03 6.6667E-07
1.1390E-03 6.6667E-07
8.4138E-04 6.6667E-07
3.4342E-04 6.6667E-07
3.3809E-04 6.6667E-07
1.9293E-04 6.6667E-07
2.8681E-04 6.6667E-07
1.1771E-04 6.6667E-07
1.7703E-04 6.6667E-07
2.2418E-04 6.6667E-07
1.0666E-04 6.6667E-07
1.8723E-04 6.6667E-07
7.4241E-05 6.6667E-07
1.0923E-04 6.6667E-07
9.9324E-05 6.6667E-07
1.4954E-04 6.6667E-07
6.9677E-05 6.6667E-07
7.4853E-05 6.6667E-07
9.4645E-05 6.6667E-07
8.0855E-05 6.6667E-07
7.3327E-05 6.6667E-07
4.1562E-05 6.6667E-07
3.8539E-05 6.6667E-07
1.8749E-05 6.6667E-07
5.5622E-05 6.6667E-07
1.3277E-05 6.6667E-07
2.0831E-05 6.6667E-07
3.1260E-05 6.6667E-07
3.6075E-05 6.6667E-07
4.1622E-05 6.6667E-07
3.2404E-05 6.6667E-07
2.7127E-05 6.6667E-07
2.5485E-05 6.6667E-07
1.4834E-05 6.6667E-07
1.3468E-05 6.6667E-07
2.0572E-05 6.6667E-07
1.6806E-05 6.6667E-07
2.0118E-05 6.6667E-07
1.1629E-05 6.6667E-07
1.2667E-05 6.6667E-07
1.3358E-05 6.6667E-07
1.9636E-05 6.6667E-07
1.1178E-05 6.6667E-07
1.4536E-05 6.6667E-07
7.6310E-06 6.6667E-07
9.2321E-06 6.6667E-07
1.0038E-05 6.6667E-07
1.1632E-05 6.6667E-07
6.8106E-06 6.6667E-07
8.1788E-06 6.6667E-07
7.2185E-06 6.6667E-07
9.4853E-06 6.6667E-07
1.1552E-05 6.6667E-07
8.3929E-06 6.6667E-07
8.0210E-06 6.6667E-07
1.1831E-05 6.6667E-07
6.4523E-06 6.6667E-07
5.4959E-06 6.6667E-07
7.6457E-06 6.6667E-07
5.7816E-06 6.6667E-07
6.7073E-06 6.6667E-07
5.0887E-06 6.6667E-07
5.0154E-06 6.6667E-07
3.5572E-06 6.6667E-07
3.9825E-06 6.6667E-07
4.8414E-06 6.6667E-07
5.6822E-06 6.6667E-07
3.4387E-06 6.6667E-07
3.3830E-06 6.6667E-07
2.5362E-06 6.6667E-07
8.6235E-07 6.6667E-07
5.9063E-06 6.6667E-07
5.3195E-06 6.6667E-07
3.4148E-06 6.6667E-07
1.8525E-06 6.6667E-07
3.4694E-06 6.6667E-07
3.9921E-06 6.6667E-07
3.3461E-06 6.6667E-07
2.9002E-06 6.6667E-07
2.6663E-06 6.6667E-07
1.7252E-06 6.6667E-07
3.6474E-06 6.6667E-07
3.1779E-06 6.6667E-07
2.4211E-06 6.6667E-07
1.7283E-06 6.6667E-07
1.4321E-07 6.6667E-07
4.7824E-06 6.6667E-07
2.2154E-06 6.6667E-07
2.2146E-06 6.6667E-07
1.6736E-06 6.6667E-07
6.5394E-07 6.6667E-07
3.3655E-06 6.6667E-07
2.0815E-06 6.6667E-07
1.0989E-06 6.6667E-07
2.5012E-06 6.6667E-07
3.4622E-06 6.6667E-07
1.9725E-06 6.6667E-07
1.5581E-06 6.6667E-07
1.2062E-06 6.6667E-07
6.2365E-07 6.6667E-07
