Energy     Target
2.3476E-04 6.6667E-07
5.9054E-04 6.6667E-07
1.6696E-04 6.6667E-07
2.5223E-04 6.6667E-07
5.8094E-05 6.6667E-07
4.0032E-05 6.6667E-07
5.5682E-05 6.6667E-07
2.1149E-05 6.6667E-07
3.5913E-05 6.6667E-07
1.6917E-05 6.6667E-07
2.3456E-05 6.6667E-07
2.2522E-05 6.6667E-07
1.7029E-05 6.6667E-07
7.5323E-06 6.6667E-07
9.3411E-06 6.6667E-07
7.2288E-06 6.6667E-07
6.7904E-06 6.6667E-07
3.0252E-06 6.6667E-07
2.9488E-06 6.6667E-07
2.3821E-06 6.6667E-07
1.9864E-06 6.6667E-07
3.2795E-06 6.6667E-07
1.4754E-06 6.6667E-07
1.9248E-06 6.6667E-07
1.5646E-06 6.6667E-07
1.6703E-06 6.6667E-07
1.1048E-06 6.6667E-07
6.8562E-07 6.6667E-07
9.7653E-07 6.6667E-07
1.7512E-06 6.6667E-07
1.3386E-06 6.6667E-07
1.0155E-06 6.6667E-07
7.8225E-07 6.6667E-07
6.0527E-07 6.6667E-07
