Energy     Target
1.2682E-04 6.6667E-07
1.0444E-04 6.6667E-07
8.8194E-05 6.6667E-07
8.0565E-05 6.6667E-07
7.0711E-05 6.6667E-07
6.5296E-05 6.6667E-07
6.0604E-05 6.6667E-07
5.7105E-05 6.6667E-07
5.4298E-05 6.6667E-07
5.1714E-05 6.6667E-07
4.9124E-05 6.6667E-07
4.7235E-05 6.6667E-07
4.5122E-05 6.6667E-07
4.3407E-05 6.6667E-07
4.1732E-05 6.6667E-07
4.0230E-05 6.6667E-07
3.8669E-05 6.6667E-07
3.7655E-05 6.6667E-07
3.5393E-05 6.6667E-07
3.4079E-05 6.6667E-07
3.4166E-05 6.6667E-07
3.2796E-05 6.6667E-07
3.1669E-05 6.6667E-07
3.0749E-05 6.6667E-07
2.9897E-05 6.6667E-07
2.8721E-05 6.6667E-07
2.8234E-05 6.6667E-07
2.7253E-05 6.6667E-07
2.6346E-05 6.6667E-07
2.5818E-05 6.6667E-07
2.4926E-05 6.6667E-07
2.4341E-05 6.6667E-07
2.3714E-05 6.6667E-07
2.3083E-05 6.6667E-07
2.2347E-05 6.6667E-07
2.1984E-05 6.6667E-07
2.1207E-05 6.6667E-07
2.0863E-05 6.6667E-07
2.0217E-05 6.6667E-07
1.9804E-05 6.6667E-07
1.9176E-05 6.6667E-07
1.8921E-05 6.6667E-07
1.8097E-05 6.6667E-07
1.8002E-05 6.6667E-07
1.7379E-05 6.6667E-07
1.7091E-05 6.6667E-07
1.6624E-05 6.6667E-07
1.6131E-05 6.6667E-07
1.6189E-05 6.6667E-07
1.5436E-05 6.6667E-07
1.5280E-05 6.6667E-07
1.4862E-05 6.6667E-07
1.4661E-05 6.6667E-07
1.4208E-05 6.6667E-07
1.4039E-05 6.6667E-07
1.3591E-05 6.6667E-07
1.3617E-05 6.6667E-07
1.3012E-05 6.6667E-07
1.3042E-05 6.6667E-07
1.2446E-05 6.6667E-07
1.2675E-05 6.6667E-07
1.2026E-05 6.6667E-07
1.1963E-05 6.6667E-07
1.1513E-05 6.6667E-07
1.1732E-05 6.6667E-07
1.1086E-05 6.6667E-07
1.1142E-05 6.6667E-07
1.0623E-05 6.6667E-07
1.0893E-05 6.6667E-07
1.0213E-05 6.6667E-07
1.0446E-05 6.6667E-07
9.9178E-06 6.6667E-07
9.8755E-06 6.6667E-07
9.6429E-06 6.6667E-07
9.5385E-06 6.6667E-07
9.2195E-06 6.6667E-07
9.5338E-06 6.6667E-07
8.9178E-06 6.6667E-07
9.1461E-06 6.6667E-07
8.6575E-06 6.6667E-07
8.8113E-06 6.6667E-07
8.4292E-06 6.6667E-07
8.4584E-06 6.6667E-07
8.0971E-06 6.6667E-07
8.3526E-06 6.6667E-07
7.8676E-06 6.6667E-07
8.0054E-06 6.6667E-07
7.6887E-06 6.6667E-07
7.6411E-06 6.6667E-07
7.4004E-06 6.6667E-07
7.6106E-06 6.6667E-07
7.1806E-06 6.6667E-07
7.2609E-06 6.6667E-07
6.9782E-06 6.6667E-07
7.0480E-06 6.6667E-07
6.8135E-06 6.6667E-07
6.8144E-06 6.6667E-07
6.5570E-06 6.6667E-07
6.7505E-06 6.6667E-07
6.3726E-06 6.6667E-07
6.4968E-06 6.6667E-07
6.1851E-06 6.6667E-07
6.2557E-06 6.6667E-07
6.0333E-06 6.6667E-07
6.1058E-06 6.6667E-07
5.8296E-06 6.6667E-07
5.9164E-06 6.6667E-07
5.6442E-06 6.6667E-07
5.8621E-06 6.6667E-07
5.4937E-06 6.6667E-07
5.5845E-06 6.6667E-07
5.3296E-06 6.6667E-07
5.5081E-06 6.6667E-07
5.2297E-06 6.6667E-07
5.2980E-06 6.6667E-07
5.0649E-06 6.6667E-07
5.2298E-06 6.6667E-07
4.8935E-06 6.6667E-07
5.0035E-06 6.6667E-07
4.7646E-06 6.6667E-07
4.9010E-06 6.6667E-07
